-0.04091158973583159,-0.0023690439320175906,-0.0063675426041152365,0.021367209159695925,-0.006863283444800823,0.012082908813474303,-0.018192402070202843,0.053473315634445275,0.03700812435751659,0.01557166580693826,0.01786987534605902,-0.0436161473605775,-0.04639072994906063,0.01453878593054254,0.10213875977873342,0.027225888272545226,-0.04396278593039992,-0.05473807523658767,-0.09721652279893336,0.001624232359210111,-0.013167629391605807,0.04913502960289069,0.007054692382052427,0.011784387642597151,0.014335379125375467
-0.04339682543290027,-0.017706645818312126,0.02006574026971398,0.0399508491853114,-0.017066781302446755,0.0212069668422436,-0.018295428802426236,0.07525033406005663,0.0387108639882728,0.006301448017642852,0.002133726246723585,-0.05181992982697792,-0.04830008249659938,0.05108548140931391,0.08087709214682981,0.04065227929186405,-0.029264468665910214,-0.04937900239316596,-0.11853923165480758,0.01613623576259208,-0.005439263734967782,0.024643799790591052,-0.0011212246357147852,0.0036595497708147053,0.02867280986346887
-0.04607717609000222,0.0070053731745888794,0.029922259163302354,0.008397499144252345,-0.010491390793040378,0.005353093226927325,-0.0020928381418412003,0.018913762109586032,-0.018783281657432333,-0.0202655055044474,-0.023072788840719484,-0.00032438128290448006,0.024010525444193135,-0.015197842120803927,0.022819714853676305,-0.01666462109147877,-0.017543327245365427,0.018031896826473284,0.05014819899630336,0.005823230636338762,0.007857606100311158,-0.010480176735722713,0.0363416708542422,0.07811413856177336,-0.04318169153240076
-0.05063654084555976,0.0040901938091570875,0.03555958676188044,0.006418602570084211,-0.020711811480412158,0.002048908342001322,-0.01511627166443327,0.01621770651285326,-0.014479296099137746,-0.03218958271278198,-0.04365324978169497,-0.012616166905497031,0.040847316482698834,-0.012053898687440914,0.024439795402763777,0.007568404201168365,0.03123143900906382,0.020592586131030655,0.042651729942468145,0.0066253949100172115,0.04883707582112236,-0.0746186236352698,0.028745369271283783,0.05530793031664203,-0.009879087346963312
-0.05496615990712517,0.027109781278848808,0.04162861369825626,0.02981229780748382,-0.0004594252898593052,-0.019389635307147816,0.0817639806169874,-0.02785185845496995,0.05486307005359693,0.05125879794133427,0.046097266550915304,0.021121552687343233,-0.06774076441665774,0.05853427451518565,0.07657885254963738,-0.030682474806096385,-0.0035291596865260726,-0.0344018769095367,-0.05577619339211143,0.03784893177297574,0.031443914860447925,0.016710442405717323,0.08213174646468667,-0.00344826605341695,-0.10863799432401049
-0.06176387749258555,0.018572576394459757,0.04996143021073607,0.0369512362223864,-0.012273405682355949,-0.0268729431811294,0.07184671103892847,-0.026755201023496322,0.050952519152534674,0.07274046125144859,0.027278185398319114,0.020948408902824435,-0.0958116238566986,0.09122143912924645,0.05400382105584935,-0.006779872007507336,0.03389075137784995,-0.03267849817133013,-0.09838734669291888,0.03068299491770222,0.08464652306134642,-0.01612294768089218,0.08351325578568522,-0.0025072058313249175,-0.10739188215036834
-0.03197240192698896,-0.01523884872954766,0.02409110085839555,-0.025964906896149366,0.008311336573238518,-0.0539739540048924,0.01947197559479213,0.03740918254269125,-0.002937259155435584,0.03007459178374326,0.12368651601169121,-0.006537749579379011,0.012993983783767898,-0.04182473277554094,-0.03182257172271899,-0.01771991052056991,0.001439005908112945,0.01041950071453347,0.038025633752536925,-0.02682241520415107,0.018603262028276533,-0.04980631495065118,-0.010454140766848013,-0.02650408661030675,-0.0349359119874384
-0.04040179363445058,0.0001841394123465085,0.010375950665385531,-0.02237158583130572,-0.029114256598172992,-0.07984100402007527,0.01918716518780762,0.007186321767537795,0.0033429690867116304,0.025093240404186565,0.13038647837577602,-0.001841096284959154,-0.03823177352610672,-0.009576560272624471,-0.002949108712368148,-0.01904676355725167,0.025718331165679106,-0.002295121129473937,-0.005739583264341539,-0.04097800567323011,0.014665588491860016,-0.08198797729416078,-0.041762314271842384,-0.0314654234645226,-0.03639877638118534
-0.040186128946839136,-0.03965344102479228,-0.05527803210971808,-0.023444930014310784,0.033997964857874485,0.024575484819395175,0.10071926598551212,-0.022645433511481516,0.01741958239831726,-0.04423230526527833,0.025570459843223918,-0.08176246323727576,0.000983398183545028,-0.055012044650726226,-0.015665761570683116,0.009047423080413047,0.011582181192331339,0.014043097285830876,-0.021271837546797737,-0.03275428797934507,-0.03644490439891667,0.0024922437055671896,0.049670966307622605,-0.029050848849581007,-0.03964472175346696
-0.039486854707735435,-0.04979489149556663,-0.06294036043201995,-0.007538527329309936,0.027133149047032113,0.0346541005177926,0.08397631689897694,-0.021295879549753784,0.012122247937759489,-0.039033532335024566,-0.0015154479376269213,-0.07496588654609102,0.008737462239689122,-0.01984584066667999,-0.02788772364700049,0.04448537710880791,0.052252001178584605,0.02810646457294502,-0.04007812495706897,-0.049893851594979305,-0.024529325410635242,-0.04489693913761706,0.03804316250659839,-0.034970494592767146,0.007068570318141324
